"year","month","age","tw_g","species","temporada","temporada_inicio"
"2018","2","NA","3400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","2","3300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","2","2900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","2","3000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","19300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","3000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","12000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13340","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","10265","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","9000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","4","9100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","2","5100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","4","11500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","5200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","10100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","2","2500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","3700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","5700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","7100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","9500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","3400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","6900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","4","10900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","10600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","9000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","16500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","11700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","12200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","12300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","4","13100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","7000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","15400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","17600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","3100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","10800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","2","3000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","7800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","5500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","15100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","11900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","8100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","3500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","4","9600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","9000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","6800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","7500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","6400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","4200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","5700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","16600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","16700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","9100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","12300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","18000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","12700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","13800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","7400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5300","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","12900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","10700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","9700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","9700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","2700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","9400","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","10800","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","8200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","11500","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","6000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","4","11200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","3","4200","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","4900","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","6700","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3100","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3190","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","5000","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","3600","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
"2018","2","NA","NA","Oncorhynchus tshawytscha","2017-2018","2017"
